gene_id	ControlSample	KnockOutSample
AT1G25880 20293.426923 5665.612049
AT1G25881 2082.440535 3927.589343
AT1G25882 22049.013672 27170.974334
AT1G25883 11811.482498 5987.754875
AT1G25884 15545.337687 8316.116825
AT1G25885 25009.192175 4857.946898
AT1G25886 8203.807093 24880.954009
AT1G25887 6693.796075 514.677114
AT1G25888 3798.063906 21488.062136
AT1G25889 1070.217475 4232.847926
AT1G25890 17491.940092 8851.350810
AT1G25891 978.744346 227.391522
AT1G25892 8249.783471 25221.406293
AT1G25893 4315.579241 2418.611591
AT1G25894 3554.961547 27391.438948
AT1G25895 3664.431654 1058.557237
AT1G25896 2930.078677 13479.581286
AT1G25897 23771.786218 1751.948302
AT1G25898 369.473800 3850.582232
AT1G25899 30242.501846 9248.468429
AT1G25900 7950.834071 11034.515275
AT1G25901 27225.600146 6681.213416
AT1G25902 13056.322886 13759.359142
AT1G25903 61.429182 12255.425367
AT1G25904 4967.257668 22731.902524
AT1G25905 1953.575518 3951.686483
AT1G25906 16629.875668 17551.313822
AT1G25907 14586.439039 15150.565355
AT1G25908 2467.692953 1324.776452
AT1G25909 13712.123783 24636.927152
AT1G25910 23744.107791 7057.950743
AT1G25911 11884.238411 3142.273873
AT1G25912 14228.394421 3692.329173
AT1G25913 32060.729545 2973.317606
AT1G25914 14667.923521 24999.169652
AT1G25915 21561.124851 14417.840632
AT1G25916 7373.058016 9.257027
AT1G25917 6163.232063 1649.877377
AT1G25918 9753.391980 8582.795129
AT1G25919 497.585284 6781.081606
AT1G25920 395.557604 3635.357494
AT1G25921 6715.096438 7935.449843
AT1G25922 9144.365123 8501.040193
AT1G25923 10378.598102 3209.409070
AT1G25924 15454.441725 6492.933256
AT1G25925 11315.049593 1979.802606
AT1G25926 3453.013398 18374.784936
AT1G25927 1219.830805 2645.156224
AT1G25928 4338.901944 15497.263710
AT1G25929 7831.090579 10423.801935
AT1G25930 24825.213569 9587.558214
AT1G25931 2629.100864 18178.063448
AT1G25932 15696.787927 2416.136479
AT1G25933 3953.048921 2718.381634
AT1G25934 9802.879727 762.123051
AT1G25935 1664.085696 26287.186926
AT1G25936 475.239540 348.192267
AT1G25937 10824.076907 27018.843410
AT1G25938 22974.828211 543.841914
AT1G25939 7945.045503 1846.019349
AT1G25940 4081.511155 2547.120701
AT1G25941 23585.038301 26076.313181
AT1G25942 20079.984191 1652.674947
AT1G25943 10434.157292 12754.993622
AT1G25944 20711.535234 6408.806513
AT1G25945 698.174535 6592.276223
AT1G25946 24314.934416 2314.642232
AT1G25947 2396.948515 15091.092715
AT1G25948 739.108127 8918.655049
AT1G25949 1538.077944 22802.961455
AT1G25950 896.770989 114.179449
AT1G25951 5238.732261 14202.735496
AT1G25952 668.722068 237.828669
AT1G25953 13927.410382 30407.282937
AT1G25954 10544.147404 22745.927793
AT1G25955 11098.890347 28301.324503
AT1G25956 1841.504868 7777.490127
AT1G25957 1083.013459 8538.770348
AT1G25958 1234.915067 3628.530534
AT1G25959 21101.814478 12090.278054
AT1G25960 3577.171484 3233.297067
AT1G25961 16568.288339 784.196722
AT1G25962 5976.595477 5485.992767
AT1G25963 29241.779534 2625.192846
AT1G25964 1127.250893 6351.441572
AT1G25965 6012.362651 20507.095065
AT1G25966 11203.345592 15138.867397
AT1G25967 2026.247169 8807.471908
AT1G25968 14415.640797 2308.482284
AT1G25969 22269.158300 957.400189
AT1G25970 6026.319773 9512.207038
AT1G25971 1247.239143 10099.411237
AT1G25972 623.465224 10627.326609
AT1G25973 2774.740440 3919.437971
AT1G25974 6514.021851 406.053072
AT1G25975 3417.787713 5034.264687
AT1G25976 11251.221351 8642.750877
AT1G25977 9715.704825 2021.258339
AT1G25978 3616.758812 9579.329752
AT1G25979 20459.798486 6974.770379
AT1G25980 9355.539415 2271.513260
AT1G25981 6986.332286 8042.862636
AT1G25982 4538.044343 20222.215796
AT1G25983 4111.981872 1457.995422
AT1G25984 1632.387707 16471.533494
AT1G25985 14016.521073 15322.079257
AT1G25986 30292.517075 6894.474441
AT1G25987 2871.520737 1797.904935
AT1G25988 1623.433332 1143.003327
AT1G25989 4635.132603 2679.707938
AT1G25990 11097.236488 7266.412305
AT1G25991 1629.859584 2579.282937
AT1G25992 5367.800378 15324.735099
AT1G25993 13621.788263 10787.003418
AT1G25994 1394.187811 532.610004
AT1G25995 11423.313608 9.081088
AT1G25996 4547.882321 1333.583331
AT1G25997 21106.427503 282.312204
AT1G25998 3040.647450 199.503342
AT1G25999 7464.183325 1249.639515
AT1G26000 454.344127 5279.977477
AT1G26001 3403.781457 752.032716
AT1G26002 12484.303415 8119.669332
AT1G26003 769.688894 5807.428968
AT1G26004 14091.162694 1475.057466
AT1G26005 2004.896817 831.407270
AT1G26006 7163.114719 2653.961303
AT1G26007 18315.391583 110.311380
AT1G26008 1073.993042 436.770135
AT1G26009 3919.008759 1313.458632
AT1G26010 7822.465529 101.547349
AT1G26011 14421.275796 2199.164708
AT1G26012 2020.771386 3457.303568
AT1G26013 7137.049348 25378.329722
AT1G26014 14326.212928 10926.296457
AT1G26015 22151.808374 3416.389508
AT1G26016 24232.605976 12513.726493
AT1G26017 1691.576922 1104.375134
AT1G26018 241.617328 155.225532
AT1G26019 9623.996460 957.194464
AT1G26020 15428.190558 9998.689047
AT1G26021 14623.352397 3880.411878
AT1G26022 11613.080844 427.949217
AT1G26023 10791.237526 1339.870296
AT1G26024 19584.139805 878.589190
AT1G26025 1781.402142 7827.174108
AT1G26026 948.808618 287.393567
AT1G26027 1680.608905 1449.359508
AT1G26028 14011.417219 3427.335520
AT1G26029 825.879849 14215.826258
AT1G26030 1990.142766 25229.405683
AT1G26031 15721.234962 11326.639607
AT1G26032 28045.667898 10688.235725
AT1G26033 4944.012665 13322.511063
AT1G26034 4291.264260 19241.293558
AT1G26035 7680.586322 390.644856
AT1G26036 8462.250801 12306.681692
AT1G26037 12242.270211 3768.374279
AT1G26038 4244.449934 31791.189123
AT1G26039 9349.602222 28013.868099
AT1G26040 140.019684 3377.135655
AT1G26041 5622.923612 607.727287
AT1G26042 5240.665273 21403.264992
AT1G26043 1443.491806 2840.238899
AT1G26044 4504.847926 1595.640492
AT1G26045 3794.853298 5558.721580
AT1G26046 1792.401013 1237.977538
AT1G26047 18924.512101 4194.897244
AT1G26048 1143.909421 3145.142277
AT1G26049 6175.362896 480.823023
AT1G26050 13037.374035 15416.812769
AT1G26051 159.927549 2138.714255
AT1G26052 11911.981933 19889.501938
AT1G26053 11537.041414 20586.570940
AT1G26054 16408.807764 88.652669
AT1G26055 12720.700217 24012.072451
AT1G26056 27.139653 2846.388684
AT1G26057 2261.783563 3723.542467
AT1G26058 4423.353008 235.555162
AT1G26059 19325.428327 1539.326579
AT1G26060 555.422987 1538.705985
AT1G26061 18396.104312 4244.370006
AT1G26062 7507.371258 20826.597980
AT1G26063 15342.893460 1947.828852
AT1G26064 431.255867 6128.466353
AT1G26065 653.688101 37.743767
AT1G26066 3191.800531 2589.482406
AT1G26067 859.048311 4499.991089
AT1G26068 6374.318735 2940.482803
AT1G26069 5996.515580 16298.185064
AT1G26070 370.411328 8724.153813
AT1G26071 13234.970672 2428.909574
AT1G26072 3611.660512 16262.550737
AT1G26073 764.370006 10248.737571
AT1G26074 10403.064302 940.124210
AT1G26075 17003.212989 9112.375134
AT1G26076 2781.611682 6785.888241
AT1G26077 1656.942534 3845.589282
AT1G26078 4501.547746 7194.193915
AT1G26079 10335.636586 2691.986694
AT1G26080 2981.371258 2189.812372
AT1G26081 1799.769585 6335.666555
AT1G26082 720.092166 10121.862697
AT1G26083 26.620960 22193.016449
AT1G26084 15997.964049 18414.740440
AT1G26085 7031.126194 12144.416944
AT1G26086 8821.787866 11559.910398
AT1G26087 12080.698721 22450.123295
AT1G26088 50.412763 25338.276620
AT1G26089 6587.084323 1693.208075
AT1G26090 29577.433210 2988.370006
AT1G26091 2294.299142 3317.310221
AT1G26092 16558.594165 7218.055116
AT1G26093 1964.489273 7097.661245
AT1G26094 8658.637226 8428.638752
AT1G26095 656.208502 10473.972228
AT1G26096 6363.353221 383.087558
AT1G26097 2535.991455 2427.558214
AT1G26098 9476.257973 1855.282144
AT1G26099 2266.563005 10032.048097
AT1G26100 15099.288400 980.250710
AT1G26101 5771.097812 16630.922575
AT1G26102 24563.239845 2199.719535
AT1G26103 7866.006470 23565.599597
AT1G26104 1995.517289 2334.837642
AT1G26105 8608.591540 1498.677572
AT1G26106 17560.282693 6160.968535
AT1G26107 4052.104251 13417.928648
AT1G26108 6447.459212 3404.120487
AT1G26109 2736.208502 11763.950224
AT1G26110 76.749474 26686.564776
AT1G26111 17309.183020 7778.790979
AT1G26112 8075.072359 2508.882321
AT1G26113 1293.469649 12286.754387
AT1G26114 9305.316813 8585.643910
AT1G26115 5539.678671 22056.489456
AT1G26116 9314.855251 9575.004730
AT1G26117 2805.809259 4976.082644
AT1G26118 9947.142857 1260.860622
AT1G26119 7054.499771 8225.193121
AT1G26120 4469.330912 3050.565935
AT1G26121 908.843348 19348.559954
AT1G26122 23688.351085 1174.720908
AT1G26123 3270.598346 19790.994964
AT1G26124 19197.557665 119.898984
AT1G26125 940.053102 1722.132664
AT1G26126 4069.702933 14498.062746
AT1G26127 16115.639027 2653.690817
AT1G26128 21333.803400 11684.715720
AT1G26129 2501.519974 9844.842921
AT1G26130 3691.283242 6505.380016
AT1G26131 8887.324900 12009.214698
AT1G26132 926.062563 1162.584674
AT1G26133 12316.782739 1714.485611
AT1G26134 11786.395154 14524.785791
AT1G26135 560.596698 4190.395520
AT1G26136 10805.945189 10542.788293
AT1G26137 1707.390728 2225.041231
AT1G26138 6548.676168 6100.954405
AT1G26139 20398.949797 10161.965117
AT1G26140 7837.587390 19263.328104
AT1G26141 1045.038606 12845.084017
AT1G26142 13578.590960 24812.583544
AT1G26143 3447.815058 6605.510666
AT1G26144 8737.121982 4761.672658
AT1G26145 4864.174383 393.963286
AT1G26146 11028.870754 19379.309915
AT1G26147 18243.717032 13538.023011
AT1G26148 13856.332286 8279.841609
AT1G26149 1062.359172 2840.675619
AT1G26150 5045.882534 3508.239387
AT1G26151 2087.626270 4876.692465
AT1G26152 9748.648701 6638.538774
AT1G26153 10819.101535 971.882199
AT1G26154 12905.772027 4881.183264
AT1G26155 10425.208106 7146.679586
AT1G26156 3440.646016 7214.189154
AT1G26157 15072.739586 9262.430372
AT1G26158 17195.661794 6370.403516
AT1G26159 22073.638356 4756.333934
AT1G26160 7123.124607 1137.762017
AT1G26161 28.636189 3876.559954
AT1G26162 12505.366802 385.696127
AT1G26163 3931.037416 9396.252937
AT1G26164 6984.250038 17443.947111
AT1G26165 19122.312204 2324.903226
AT1G26166 3268.855861 7389.887997
AT1G26167 17802.462966 9563.836604
AT1G26168 973.917783 9641.066591
AT1G26169 14907.652669 1990.736167
AT1G26170 6660.687887 14835.829951
AT1G26171 1802.050233 22302.913907
AT1G26172 11969.413862 8098.654683
AT1G26173 24093.410779 173.379620
AT1G26174 219.673818 100.903836
AT1G26175 21272.495407 18842.362133
AT1G26176 16480.394787 8865.945311
AT1G26177 2875.610218 13199.510544
AT1G26178 12347.308725 5353.043153
AT1G26179 16874.054750 3404.317698
AT1G26180 10532.893612 14402.765221
AT1G26181 9971.742454 10920.825831
AT1G26182 5631.888424 14861.254433
AT1G26183 3621.772088 919.159368
AT1G26184 170.921323 2923.290384
AT1G26185 1027.578539 17970.029603
AT1G26186 5758.928190 9426.320536
AT1G26187 17310.173345 6531.861782
AT1G26188 6163.980346 15584.681845
AT1G26189 3520.019288 5099.830897
AT1G26190 7789.610675 9077.114017
AT1G26191 28426.154057 5450.412702
AT1G26192 256.021760 18980.041322
AT1G26193 3930.360179 15143.764153
AT1G26194 13128.545213 1018.134342
AT1G26195 13301.533982 11459.230567
AT1G26196 250.973235 19533.612903
AT1G26197 17865.057283 2039.842586
AT1G26198 2080.296152 9847.305216
AT1G26199 18662.652058 762.523331
AT1G26200 6044.477676 14470.356151
AT1G26201 8230.656331 1317.660085
AT1G26202 16151.100101 8787.727775
AT1G26203 18380.279427 1496.743583
AT1G26204 22617.623463 16901.779473
AT1G26205 5758.474899 10834.594195
AT1G26206 328.136540 14050.166326
AT1G26207 4172.130497 514.532914
AT1G26208 1390.512223 4888.158513
AT1G26209 2175.279794 789.765954
AT1G26210 18811.745964 83.679342
AT1G26211 1182.666707 11400.279427
AT1G26212 6454.618793 1759.733207
AT1G26213 359.395245 1619.454329
AT1G26214 5552.339122 3154.111515
AT1G26215 4552.300424 19967.138279
AT1G26216 899.199072 9625.622944
AT1G26217 11707.669729 9935.437300
AT1G26218 1037.761589 1233.684744
AT1G26219 1200.765404 12188.330210
AT1G26220 2079.309549 14161.971740
AT1G26221 7288.780480 1454.160527
AT1G26222 18900.328501 1224.269356
AT1G26223 1833.839686 660.696921
AT1G26224 12249.154790 1634.679830
AT1G26225 6476.769921 7654.809290
AT1G26226 8413.206458 3260.083865
AT1G26227 28515.399274 55.761895
AT1G26228 162.428114 9953.179571
AT1G26229 23723.912778 5192.197211
AT1G26230 19154.766686 21204.909207
AT1G26231 12644.947722 5849.711509
AT1G26232 699.556688 7292.407361
AT1G26233 1533.604785 14562.332438
AT1G26234 801.641072 6629.679556
AT1G26235 702.211859 2391.696219
AT1G26236 1117.964049 19.038789
AT1G26237 7727.241829 1905.957701
AT1G26238 1317.163060 3106.205390
AT1G26239 4189.486129 9966.207739
AT1G26240 12909.318522 17101.430372
AT1G26241 4445.475631 12140.716941
AT1G26242 10388.481338 17355.034791
AT1G26243 3839.421796 11527.501358
AT1G26244 16023.982910 28538.278359
AT1G26245 18839.735954 17136.716147
AT1G26246 29225.913480 688.380383
AT1G26247 363.178320 723.439039
AT1G26248 581.236000 5469.707816
AT1G26249 160.938688 10269.771905
AT1G26250 4031.504257 28234.598590
AT1G26251 20996.890774 4207.749260
AT1G26252 1439.963347 12222.405774
AT1G26253 18344.914212 1685.970397
AT1G26254 11620.632344 5729.682058
AT1G26255 1614.203619 7214.370861
AT1G26256 307.056856 22210.673544
AT1G26257 790.940336 1504.991150
AT1G26258 4585.921201 6070.557451
AT1G26259 12359.666005 19941.424421
AT1G26260 9615.451827 18169.636647
AT1G26261 24694.667806 8474.312143
AT1G26262 5028.579974 2308.710898
AT1G26263 1121.218665 7181.472915
AT1G26264 12446.906186 1541.684500
AT1G26265 8445.714286 16832.921171
AT1G26266 6524.516129 9131.597949
AT1G26267 6498.205267 7771.888302
AT1G26268 24080.008087 1605.819239
AT1G26269 119.226112 2197.142247
AT1G26270 13290.128178 15272.837184
AT1G26271 9301.669637 7874.613971
AT1G26272 250.176702 14024.427747
AT1G26273 5942.685965 3252.834437
AT1G26274 10033.545946 17474.093692
AT1G26275 13906.032289 10221.164953
AT1G26276 6424.049654 3862.806879
AT1G26277 14144.677725 4570.780480
AT1G26278 3306.029603 4725.212439
AT1G26279 759.144139 4328.098392
AT1G26280 2272.521561 330.631458
AT1G26281 3996.521256 5535.442854
AT1G26282 25092.142003 3178.682058
AT1G26283 2568.138157 9939.384533
AT1G26284 164.990539 2168.224219
AT1G26285 11817.292520 22260.647084
AT1G26286 5.764061 6446.558855
AT1G26287 1562.460036 4849.760979
AT1G26288 2088.811731 850.318918
AT1G26289 3840.702689 1341.583300
AT1G26290 305.629139 1191.304666
AT1G26291 118.514237 13569.036287
AT1G26292 11455.715049 6692.519181
AT1G26293 344.828394 15178.724204
AT1G26294 5463.008240 1446.515152
AT1G26295 13394.784265 2524.578509
AT1G26296 16669.739189 21148.086306
AT1G26297 771.398053 396.897794
AT1G26298 7841.664113 9796.260872
AT1G26299 7024.330027 12854.281930
AT1G26300 1184.801325 8735.328288
AT1G26301 10647.408368 15178.775964
AT1G26302 1721.487228 3366.479934
AT1G26303 1368.498184 26877.308267
AT1G26304 492.762017 4133.542863
AT1G26305 1052.850124 5271.363811
AT1G26306 22798.260689 3795.395978
AT1G26307 2188.529618 9810.876827
AT1G26308 106.402356 12263.003876
AT1G26309 13486.233589 15907.746391
AT1G26310 1353.962157 3504.997223
AT1G26311 13674.032044 22949.358684
AT1G26312 4687.256813 16250.309122
AT1G26313 1803.614612 22355.513230
AT1G26314 5022.344188 19018.099765
AT1G26315 710.049745 3019.870968
AT1G26316 159.098605 2020.041505
AT1G26317 16474.515519 13612.863186
AT1G26318 11361.170110 11909.803888
AT1G26319 4733.209632 2664.497665
AT1G26320 9755.307535 13852.899991
AT1G26321 16853.569140 2001.701773
AT1G26322 9775.430830 91.800439
AT1G26323 6504.924741 5837.711417
AT1G26324 14548.380383 10976.547075
AT1G26325 23296.537065 884.767663
AT1G26326 10322.404889 4937.173620
AT1G26327 22498.578326 2076.137333
AT1G26328 9411.466567 6604.651997
AT1G26329 180.726218 26128.590381
AT1G26330 12570.878231 22455.962432
AT1G26331 1734.868587 118.874325
AT1G26332 462.656362 528.892300
AT1G26333 20149.588305 9077.450941
AT1G26334 13656.978729 25185.714499
AT1G26335 2277.528214 2355.673544
AT1G26336 11622.485611 4386.493851
AT1G26337 3597.159337 3326.644948
AT1G26338 1990.492630 16226.045717
AT1G26339 10448.322886 2562.134281
AT1G26340 9212.866604 402.406323
AT1G26341 10701.205634 15333.574938
AT1G26342 14056.944823 740.682516
AT1G26343 7736.439039 7635.121677
AT1G26344 18319.785516 5150.042421
AT1G26345 15345.617817 55.702017
AT1G26346 11124.132939 24052.017090
AT1G26347 6851.500748 2777.978210
AT1G26348 29258.855251 18672.787927
AT1G26349 6786.832484 801.505295
AT1G26350 1247.720206 22777.132023
AT1G26351 4422.642170 8312.002411
AT1G26352 2112.170110 4961.944243
AT1G26353 10951.920530 20154.124790
AT1G26354 6777.490402 1974.095279
AT1G26355 1592.157964 4451.771203
AT1G26356 529.737999 9922.099673
AT1G26357 5137.888058 19885.800165
AT1G26358 738.191778 5813.493271
AT1G26359 9077.217750 472.086703
AT1G26360 1344.234687 11039.317545
AT1G26361 19972.374035 4586.737663
AT1G26362 14571.263466 6776.554765
AT1G26363 3655.776543 8741.854732
AT1G26364 3900.091678 1119.376812
AT1G26365 4062.718894 2593.944548
AT1G26366 4018.707236 4677.452895
AT1G26367 2372.370312 7350.213630
AT1G26368 837.160588 1352.748985
AT1G26369 4064.823756 9728.092776
AT1G26370 21442.488357 6998.772393
AT1G26371 24013.033601 7883.782830
AT1G26372 4332.487075 2628.528306
AT1G26373 15063.358715 26006.380810
AT1G26374 1271.822260 6877.225501
AT1G26375 6834.423353 2471.978820
AT1G26376 4472.248787 4474.015931
AT1G26377 9432.470626 1130.497726
AT1G26378 8376.230232 4229.007843
AT1G26379 4140.755516 20815.726310
AT1G26380 14759.001434 6482.357738
AT1G26381 9805.885495 999.428571
AT1G26382 23523.709098 5080.191290
AT1G26383 8370.249458 2452.595264
AT1G26384 18958.747887 484.181890
AT1G26385 24555.980560 1498.590747
AT1G26386 7587.530381 8164.105533
AT1G26387 10067.049654 998.925016
AT1G26388 10275.680776 14550.636799
AT1G26389 6842.059572 5541.661733
AT1G26390 275.054781 12857.324625
AT1G26391 6886.318308 28478.582202
AT1G26392 15279.631092 4826.262520
AT1G26393 22825.045198 8979.162145
AT1G26394 14969.228919 21652.960601
AT1G26395 1386.459243 12179.731620
AT1G26396 4764.891507 8159.519150
AT1G26397 8141.384747 410.192877
AT1G26398 4876.694296 10731.802911
AT1G26399 5324.743553 8639.330912
AT1G26400 3293.353435 254.457839
AT1G26401 10580.239540 6881.371624
AT1G26402 11111.559496 5976.540544
AT1G26403 3168.524339 3800.018921
AT1G26404 57.297952 6922.582629
AT1G26405 3134.320261 17899.822077
AT1G26406 4873.897580 9274.606281
AT1G26407 26858.386486 10717.316324
AT1G26408 29242.016785 162.852870
AT1G26409 8231.591784 6414.535875
AT1G26410 2453.357189 925.605426
AT1G26411 6431.666128 1246.791101
AT1G26412 3426.744896 6416.744957
AT1G26413 1876.969451 106.157537
AT1G26414 10766.968078 6677.863765
AT1G26415 17382.175970 1185.494919
AT1G26416 10078.235420 7471.977477
AT1G26417 1359.904386 12678.194372
AT1G26418 14519.059450 9311.102390
AT1G26419 1161.092074 4062.448439
AT1G26420 6387.044404 8532.119755
AT1G26421 11004.370251 8258.945158
AT1G26422 4438.924772 12538.472488
AT1G26423 18908.312143 1579.302927
AT1G26424 9359.987182 7306.370434
AT1G26425 6041.353679 2732.580218
AT1G26426 2363.603381 3996.936430
AT1G26427 953.355419 2439.006195
AT1G26428 1432.975005 7643.893185
AT1G26429 12839.243385 7101.211829
AT1G26430 20827.725455 961.326334
AT1G26431 12836.450575 24577.958556
AT1G26432 1292.762505 3312.347087
AT1G26433 20301.831233 18652.219611
AT1G26434 4138.102054 2055.882138
AT1G26435 3860.279763 2766.272164
AT1G26436 3997.998657 1517.715995
AT1G26437 1618.792322 778.750084
AT1G26438 20384.994324 8996.138920
AT1G26439 12630.960967 2329.810968
AT1G26440 3438.685568 8579.569628
AT1G26441 6155.747307 11189.950255
AT1G26442 26277.404340 3788.254830
AT1G26443 2880.752281 9165.467696
AT1G26444 2629.583056 9825.013245
AT1G26445 3064.812922 2146.077548
AT1G26446 18352.126133 18310.384106
AT1G26447 2041.629078 1097.913572
AT1G26448 3698.626911 12281.107242
AT1G26449 4543.836787 8555.341166
AT1G26450 12765.770745 4871.248970
AT1G26451 859.266213 16116.093051
AT1G26452 13825.770135 23424.817774
AT1G26453 4181.256569 3721.236915
AT1G26454 2002.243599 10199.078707
AT1G26455 4066.759117 960.472213
AT1G26456 21701.838008 11106.743004
AT1G26457 6080.038301 12078.081118
AT1G26458 30976.845302 3742.191046
AT1G26459 6677.453108 465.165563
AT1G26460 341.595874 22226.058107
AT1G26461 15802.567034 5317.671316
AT1G26462 277.886227 12318.800378
AT1G26463 22820.061647 20476.874599
AT1G26464 8678.476394 230.104678
AT1G26465 20516.206153 255.624134
AT1G26466 225.539262 11305.686636
AT1G26467 591.962340 5726.295358
AT1G26468 18.402661 19226.174261
AT1G26469 2904.786554 8109.530931
AT1G26470 4248.844752 10263.186743
AT1G26471 3790.885220 6618.041322
AT1G26472 16961.399731 6115.866146
AT1G26473 13471.800897 5894.828333
AT1G26474 2401.501694 7672.743431
AT1G26475 2588.472640 3962.546159
AT1G26476 6491.903439 2916.562487
AT1G26477 7425.417585 15223.609729
AT1G26478 18804.146611 5084.129765
AT1G26479 1704.306436 4732.129917
AT1G26480 6638.481399 18276.959136
AT1G26481 5351.411481 980.409742
AT1G26482 21030.560137 3795.046632
AT1G26483 585.806452 5483.410474
AT1G26484 906.874081 20569.895322
AT1G26485 12701.082278 30.781884
AT1G26486 12066.270516 15419.996307
AT1G26487 13684.551225 1569.355754
AT1G26488 7.797113 2590.510575
AT1G26489 10084.713706 4087.980956
AT1G26490 20311.605548 2482.298532
AT1G26491 1713.226234 13549.938047
AT1G26492 8647.808924 16362.618030
AT1G26493 4020.759514 4374.554888
AT1G26494 15640.348521 8784.692160
AT1G26495 23703.887509 1968.155522
AT1G26496 179.672262 10854.982482
AT1G26497 4442.618610 5691.186254
AT1G26498 83.762322 11164.418226
AT1G26499 3179.723319 12878.440870
AT1G26500 3482.116642 18192.475814
AT1G26501 1097.949156 26367.700613
AT1G26502 3564.706168 21321.722953
AT1G26503 10229.014679 2009.950682
AT1G26504 12155.209143 21799.515610
AT1G26505 2169.062044 5783.355998
AT1G26506 1216.512589 22255.239235
AT1G26507 21182.377056 6631.830409
AT1G26508 20563.764458 5323.863247
AT1G26509 1223.974700 20876.476760
AT1G26510 14808.588519 9762.261483
AT1G26511 8592.317881 1438.737022
AT1G26512 20654.234138 9700.121769
AT1G26513 25351.343760 11170.130558
AT1G26514 20511.900296 10783.206519
AT1G26515 3569.730277 12138.194830
AT1G26516 5535.195898 8547.111911
AT1G26517 14395.063417 15550.084475
AT1G26518 8297.960601 9633.789758
AT1G26519 8223.919645 19594.939421
AT1G26520 1876.500626 20544.313486
AT1G26521 13454.561815 5777.907498
AT1G26522 22200.401624 2172.613330
AT1G26523 6971.587268 2501.682119
AT1G26524 4495.285318 3260.673727
AT1G26525 8406.940001 19029.673208
AT1G26526 27503.906430 1641.521470
AT1G26527 29072.963195 19351.817927
AT1G26528 2325.859066 10671.590320
AT1G26529 4946.470412 22284.362987
AT1G26530 15753.003204 22013.972106
AT1G26531 944.532579 13316.440321
AT1G26532 9258.259041 26445.528916
AT1G26533 3472.862514 9718.225532
AT1G26534 11909.563952 7281.171667
AT1G26535 2169.831599 10562.631916
AT1G26536 6574.513230 3150.288614
AT1G26537 9150.746055 7299.183538
AT1G26538 8859.487716 4904.198309
AT1G26539 8728.159368 16648.724631
AT1G26540 10639.877499 1192.054079
AT1G26541 23455.582080 11201.960356
AT1G26542 11211.564531 1184.432325
AT1G26543 6652.832301 7555.832118
AT1G26544 183.662954 10115.080416
AT1G26545 12560.101932 1765.905026
AT1G26546 10316.515336 14264.472793
AT1G26547 646.220435 989.891781
AT1G26548 8348.008698 1615.373394
AT1G26549 21113.710105 1673.691458
AT1G26550 9463.818415 10564.756493
AT1G26551 11962.942228 1039.245308
AT1G26552 13632.745140 538.293771
AT1G26553 4652.291147 168.671102
AT1G26554 9.859981 10738.012604
AT1G26555 68.380200 11759.232643
AT1G26556 15559.195013 2311.473678
AT1G26557 334.380749 166.663839
AT1G26558 25406.864223 17255.545061
AT1G26559 2703.643880 12261.780602
AT1G26560 17575.069674 308.832972
AT1G26561 10891.367779 8462.912748
AT1G26562 12178.349254 9909.788385
AT1G26563 7059.899411 3890.980255
AT1G26564 13214.453719 883.717215
AT1G26565 654.080020 289.985473
AT1G26566 18527.540025 996.812281
AT1G26567 13802.420118 112.034059
AT1G26568 6474.659688 16341.314402
AT1G26569 2181.748833 9052.174749
AT1G26570 2435.120701 16752.672292
AT1G26571 3790.126499 14610.832545
AT1G26572 11137.814356 9786.002747
AT1G26573 11911.954711 2782.516556
AT1G26574 7932.726402 10607.494980
AT1G26575 3574.065432 8713.788995
AT1G26576 6719.834590 17126.990936
AT1G26577 6418.130192 2186.537919
AT1G26578 849.994446 2730.912198
AT1G26579 22636.796777 9638.882412
AT1G26580 1073.542039 10122.735557
AT1G26581 21764.739891 13781.513047
AT1G26582 15505.790124 778.558916
AT1G26583 3498.607593 23742.309549
AT1G26584 330.030335 3483.111301
AT1G26585 3288.953368 29828.671834
AT1G26586 10826.934202 10308.129276
AT1G26587 1504.166509 12193.958739
AT1G26588 6571.258889 1825.676901
AT1G26589 16542.755821 1536.165258
AT1G26590 13608.340770 2933.007355
AT1G26591 9430.970519 3431.762505
AT1G26592 3464.605853 808.758873
AT1G26593 23993.972350 11366.931608
AT1G26594 21797.135166 6770.877956
AT1G26595 17013.655507 12454.894528
AT1G26596 16758.491775 1271.099826
AT1G26597 1485.871151 10118.983306
AT1G26598 3532.604999 15442.164373
AT1G26599 1155.941465 17035.753044
AT1G26600 15686.274606 339.101840
AT1G26601 8103.414411 2220.715964
AT1G26602 18606.607227 15517.582934
AT1G26603 5157.280435 3132.926939
AT1G26604 2270.557604 4330.252510
AT1G26605 5473.464003 190.330699
AT1G26606 7542.740806 232.206702
AT1G26607 13111.680410 26991.010529
AT1G26608 3751.693899 6045.237953
AT1G26609 19698.670248 16285.231361
AT1G26610 9730.503861 19317.017975
AT1G26611 15613.397504 738.039247
AT1G26612 18802.360973 16007.953124
AT1G26613 8828.189917 1291.657521
AT1G26614 180.711936 11063.581500
AT1G26615 8601.580370 846.916410
AT1G26616 692.953917 2576.973235
AT1G26617 463.703116 902.991302
AT1G26618 9062.733848 20815.598926
AT1G26619 5035.865169 2580.205390
AT1G26620 6634.929960 11674.167425
AT1G26621 15098.516495 164.114536
AT1G26622 17451.739250 3212.719352
AT1G26623 15709.486129 24335.037873
AT1G26624 10026.790490 12339.251350
